measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,75,Austria,3,Both,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.0160872079267,0.0172794230666,0.0149528206349
5,Prevalence,75,Austria,1,Male,24,15-49 years,561,Drug use disorders,3,Rate,2016,2017.54294513,2177.0554430099996,1868.36003736
5,Prevalence,75,Austria,2,Female,24,15-49 years,561,Drug use disorders,3,Rate,2016,1062.073183,1154.76166925,975.509674787
5,Prevalence,75,Austria,3,Both,24,15-49 years,561,Drug use disorders,3,Rate,2016,1544.4871684500001,1660.2820339600003,1437.17362798
5,Prevalence,58,Estonia,1,Male,24,15-49 years,438,Prostate cancer,1,Number,2016,46.7051906917,69.1198615082,25.6586949276
5,Prevalence,58,Estonia,2,Female,24,15-49 years,438,Prostate cancer,1,Number,2016,0.0,0.0,0.0
5,Prevalence,58,Estonia,3,Both,24,15-49 years,438,Prostate cancer,1,Number,2016,46.7051906917,69.1198615082,25.6586949276
5,Prevalence,58,Estonia,1,Male,24,15-49 years,438,Prostate cancer,2,Percent,2016,0.000165851900384,0.000244745181303,9.11102724659e-05
5,Prevalence,58,Estonia,2,Female,24,15-49 years,438,Prostate cancer,2,Percent,2016,0.0,0.0,0.0
5,Prevalence,58,Estonia,3,Both,24,15-49 years,438,Prostate cancer,2,Percent,2016,8.30098789768e-05,0.000123024758483,4.56323334462e-05
5,Prevalence,58,Estonia,1,Male,24,15-49 years,438,Prostate cancer,3,Rate,2016,15.533066419899999,22.9876676198,8.53348860491
5,Prevalence,58,Estonia,2,Female,24,15-49 years,438,Prostate cancer,3,Rate,2016,0.0,0.0,0.0
5,Prevalence,58,Estonia,3,Both,24,15-49 years,438,Prostate cancer,3,Rate,2016,7.94601737074,11.7594556852,4.36534853162
5,Prevalence,58,Estonia,1,Male,24,15-49 years,468,Testicular cancer,1,Number,2016,86.6278727428,113.42634996,66.7800951422
5,Prevalence,58,Estonia,3,Both,24,15-49 years,468,Testicular cancer,1,Number,2016,86.6278727428,113.42634996,66.7800951422
5,Prevalence,58,Estonia,1,Male,24,15-49 years,468,Testicular cancer,2,Percent,2016,0.00030762997476,0.000402263762598,0.000238284563124
5,Prevalence,58,Estonia,3,Both,24,15-49 years,468,Testicular cancer,2,Percent,2016,0.000153970737332,0.000201692199943,0.000119008250945
5,Prevalence,58,Estonia,1,Male,24,15-49 years,468,Testicular cancer,3,Rate,2016,28.8104273037,37.7229811421,22.209515430899998
5,Prevalence,58,Estonia,3,Both,24,15-49 years,468,Testicular cancer,3,Rate,2016,14.738117357200002,19.297378593999998,11.3613880633
5,Prevalence,27,Samoa,1,Male,24,15-49 years,438,Prostate cancer,1,Number,2016,1.40811792931,1.88050286737,0.948999326095
5,Prevalence,27,Samoa,2,Female,24,15-49 years,438,Prostate cancer,1,Number,2016,0.0,0.0,0.0
5,Prevalence,27,Samoa,3,Both,24,15-49 years,438,Prostate cancer,1,Number,2016,1.40811792931,1.88050286737,0.948999326095
5,Prevalence,27,Samoa,1,Male,24,15-49 years,438,Prostate cancer,2,Percent,2016,3.00920405585e-05,4.01998193102e-05,2.02057124246e-05
5,Prevalence,27,Samoa,2,Female,24,15-49 years,438,Prostate cancer,2,Percent,2016,0.0,0.0,0.0
5,Prevalence,27,Samoa,3,Both,24,15-49 years,438,Prostate cancer,2,Percent,2016,1.56748490476e-05,2.09405543128e-05,1.05379241775e-05
5,Prevalence,27,Samoa,1,Male,24,15-49 years,438,Prostate cancer,3,Rate,2016,2.92748071114,3.9095701836299996,1.9729719821
5,Prevalence,27,Samoa,2,Female,24,15-49 years,438,Prostate cancer,3,Rate,2016,0.0,0.0,0.0
5,Prevalence,27,Samoa,3,Both,24,15-49 years,438,Prostate cancer,3,Rate,2016,1.5389436859499999,2.05521707657,1.03716918197
5,Prevalence,133,Venezuela,1,Male,24,15-49 years,438,Prostate cancer,1,Number,2016,2046.78233423,2432.97271655,1623.10120946
5,Prevalence,133,Venezuela,2,Female,24,15-49 years,438,Prostate cancer,1,Number,2016,0.0,0.0,0.0
5,Prevalence,133,Venezuela,3,Both,24,15-49 years,438,Prostate cancer,1,Number,2016,2046.78233423,2432.97271655,1623.10120946
5,Prevalence,133,Venezuela,1,Male,24,15-49 years,438,Prostate cancer,2,Percent,2016,0.000252794046856,0.000300064141636,0.000200964612564
5,Prevalence,133,Venezuela,2,Female,24,15-49 years,438,Prostate cancer,2,Percent,2016,0.0,0.0,0.0
5,Prevalence,133,Venezuela,3,Both,24,15-49 years,438,Prostate cancer,2,Percent,2016,0.000125267548887,0.000148648662859,9.9277398795e-05
5,Prevalence,133,Venezuela,1,Male,24,15-49 years,438,Prostate cancer,3,Rate,2016,24.6168833575,29.261638902,19.5212223999
5,Prevalence,133,Venezuela,2,Female,24,15-49 years,438,Prostate cancer,3,Rate,2016,0.0,0.0,0.0
5,Prevalence,133,Venezuela,3,Both,24,15-49 years,438,Prostate cancer,3,Rate,2016,12.314931245699999,14.6385334806,9.76575743551
5,Prevalence,172,Equatorial Guinea,1,Male,24,15-49 years,567,Depressive disorders,1,Number,2016,9908.49337765,11124.5300284,8863.36683731
5,Prevalence,172,Equatorial Guinea,2,Female,24,15-49 years,567,Depressive disorders,1,Number,2016,11751.6704025,13258.352386,10493.5380878
5,Prevalence,172,Equatorial Guinea,3,Both,24,15-49 years,567,Depressive disorders,1,Number,2016,21660.1637802,24288.8833522,19410.5083484
5,Prevalence,172,Equatorial Guinea,1,Male,24,15-49 years,567,Depressive disorders,2,Percent,2016,0.0474249129846,0.0532515452047,0.0424923212604
5,Prevalence,172,Equatorial Guinea,2,Female,24,15-49 years,567,Depressive disorders,2,Percent,2016,0.0590851407782,0.0666625251817,0.0527534303455
5,Prevalence,172,Equatorial Guinea,3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2016,0.0531115578741,0.0595508989914,0.0475785757755
5,Prevalence,172,Equatorial Guinea,1,Male,24,15-49 years,567,Depressive disorders,3,Rate,2016,4710.83815256,5288.98375258,4213.94909054
5,Prevalence,172,Equatorial Guinea,2,Female,24,15-49 years,567,Depressive disorders,3,Rate,2016,5898.15914381,6654.36228885,5266.70298801
5,Prevalence,172,Equatorial Guinea,3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2016,5288.42288024,5930.23615883,4739.1597546699995
5,Prevalence,92,Spain,1,Male,24,15-49 years,561,Drug use disorders,1,Number,2016,281589.950262,297379.04567,266489.122698
5,Prevalence,92,Spain,2,Female,24,15-49 years,561,Drug use disorders,1,Number,2016,132053.744071,142052.112648,122529.691558
5,Prevalence,92,Spain,3,Both,24,15-49 years,561,Drug use disorders,1,Number,2016,413643.694333,436829.115103,392948.053366
5,Prevalence,92,Spain,1,Male,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.0276687717512,0.0292568903642,0.0261926379334
5,Prevalence,92,Spain,2,Female,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.0126946906543,0.0136584080698,0.0117977341336
5,Prevalence,92,Spain,3,Both,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.0200998020743,0.0212131722421,0.0190755504868
5,Prevalence,92,Spain,1,Male,24,15-49 years,561,Drug use disorders,3,Rate,2016,2595.83175261,2741.38323684,2456.62505278
5,Prevalence,92,Spain,2,Female,24,15-49 years,561,Drug use disorders,3,Rate,2016,1245.55806966,1339.86473815,1155.7252478300002
5,Prevalence,92,Spain,3,Both,24,15-49 years,561,Drug use disorders,3,Rate,2016,1928.43151765,2036.52332898,1831.94720793
5,Prevalence,144,Jordan,1,Male,24,15-49 years,438,Prostate cancer,1,Number,2016,43.1357745537,57.5250980565,30.6297971253
5,Prevalence,144,Jordan,2,Female,24,15-49 years,438,Prostate cancer,1,Number,2016,0.0,0.0,0.0
5,Prevalence,144,Jordan,3,Both,24,15-49 years,438,Prostate cancer,1,Number,2016,43.1357745537,57.5250980565,30.6297971253
5,Prevalence,144,Jordan,1,Male,24,15-49 years,438,Prostate cancer,2,Percent,2016,2.09299756164e-05,2.80137052674e-05,1.48711083906e-05
5,Prevalence,144,Jordan,2,Female,24,15-49 years,438,Prostate cancer,2,Percent,2016,0.0,0.0,0.0
5,Prevalence,144,Jordan,3,Both,24,15-49 years,438,Prostate cancer,2,Percent,2016,1.06956940609e-05,1.42993214002e-05,7.60031710553e-06
5,Prevalence,144,Jordan,1,Male,24,15-49 years,438,Prostate cancer,3,Rate,2016,2.03688443929,2.71635268665,1.44634836834
5,Prevalence,144,Jordan,2,Female,24,15-49 years,438,Prostate cancer,3,Rate,2016,0.0,0.0,0.0
5,Prevalence,144,Jordan,3,Both,24,15-49 years,438,Prostate cancer,3,Rate,2016,1.05058101162,1.40103606194,0.745995257588
5,Prevalence,27,Samoa,1,Male,24,15-49 years,468,Testicular cancer,1,Number,2016,2.61209592168,3.32346224925,2.06451326191
5,Prevalence,27,Samoa,3,Both,24,15-49 years,468,Testicular cancer,1,Number,2016,2.61209592168,3.32346224925,2.06451326191
5,Prevalence,27,Samoa,1,Male,24,15-49 years,468,Testicular cancer,2,Percent,2016,5.58225388116e-05,7.11163533036e-05,4.41169055181e-05
5,Prevalence,27,Samoa,3,Both,24,15-49 years,468,Testicular cancer,2,Percent,2016,2.90775812458e-05,3.70197117755e-05,2.29806698807e-05
5,Prevalence,27,Samoa,1,Male,24,15-49 years,468,Testicular cancer,3,Rate,2016,5.43055398074,6.90948636216,4.29212825598
5,Prevalence,27,Samoa,3,Both,24,15-49 years,468,Testicular cancer,3,Rate,2016,2.8547811529700002,3.6322392730799997,2.25632355277
5,Prevalence,54,Slovakia,1,Male,24,15-49 years,438,Prostate cancer,1,Number,2016,109.410450679,193.380966536,52.3395657521
5,Prevalence,54,Slovakia,2,Female,24,15-49 years,438,Prostate cancer,1,Number,2016,0.0,0.0,0.0
5,Prevalence,54,Slovakia,3,Both,24,15-49 years,438,Prostate cancer,1,Number,2016,109.410450679,193.380966536,52.3395657521
5,Prevalence,54,Slovakia,1,Male,24,15-49 years,438,Prostate cancer,2,Percent,2016,8.39409902401e-05,0.000148445057248,4.03334408447e-05
5,Prevalence,54,Slovakia,2,Female,24,15-49 years,438,Prostate cancer,2,Percent,2016,0.0,0.0,0.0
5,Prevalence,54,Slovakia,3,Both,24,15-49 years,438,Prostate cancer,2,Percent,2016,4.20776080396e-05,7.42436442598e-05,2.0212764622e-05
5,Prevalence,54,Slovakia,1,Male,24,15-49 years,438,Prostate cancer,3,Rate,2016,7.886498400520001,13.9392413962,3.7727282817
5,Prevalence,54,Slovakia,2,Female,24,15-49 years,438,Prostate cancer,3,Rate,2016,0.0,0.0,0.0
5,Prevalence,54,Slovakia,3,Both,24,15-49 years,438,Prostate cancer,3,Rate,2016,4.02960012799,7.12224438044,1.92767253536
5,Prevalence,385,Puerto Rico,1,Male,24,15-49 years,561,Drug use disorders,1,Number,2016,21495.7600294,24012.3408934,19118.9542478
5,Prevalence,385,Puerto Rico,2,Female,24,15-49 years,561,Drug use disorders,1,Number,2016,8320.431651,9477.41581441,7259.86235125
5,Prevalence,385,Puerto Rico,3,Both,24,15-49 years,561,Drug use disorders,1,Number,2016,29816.1916804,33161.4129321,26806.9805601
5,Prevalence,385,Puerto Rico,1,Male,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.0251547466207,0.0281245265498,0.0224459802527
5,Prevalence,385,Puerto Rico,2,Female,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.00917216208295,0.0104309496394,0.0080120807559
5,Prevalence,385,Puerto Rico,3,Both,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.016924846575,0.0188373765015,0.0152006832388
5,Prevalence,385,Puerto Rico,1,Male,24,15-49 years,561,Drug use disorders,3,Rate,2016,2395.8768912,2676.37025028,2130.9625993
5,Prevalence,385,Puerto Rico,2,Female,24,15-49 years,561,Drug use disorders,3,Rate,2016,903.7100762389999,1029.37401897,788.5180762399999
5,Prevalence,385,Puerto Rico,3,Both,24,15-49 years,561,Drug use disorders,3,Rate,2016,1640.14924891,1824.16544327,1474.61652723
5,Prevalence,11,Indonesia,1,Male,24,15-49 years,561,Drug use disorders,1,Number,2016,1077447.53587,1231193.08301,939080.186757
5,Prevalence,11,Indonesia,2,Female,24,15-49 years,561,Drug use disorders,1,Number,2016,596954.313988,675317.349562,525098.219355
5,Prevalence,11,Indonesia,3,Both,24,15-49 years,561,Drug use disorders,1,Number,2016,1674401.84985,1896689.23873,1465856.45772
5,Prevalence,11,Indonesia,1,Male,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.0155506319203,0.0177896125791,0.0135625880875
5,Prevalence,11,Indonesia,2,Female,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.00860413466456,0.00972954392278,0.00757329633151
5,Prevalence,11,Indonesia,3,Both,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.0120750372071,0.0136914113058,0.0105670060242
5,Prevalence,11,Indonesia,1,Male,24,15-49 years,561,Drug use disorders,3,Rate,2016,1514.7986813500002,1730.9517137000003,1320.26607443
5,Prevalence,11,Indonesia,2,Female,24,15-49 years,561,Drug use disorders,3,Rate,2016,853.25835359,965.266782291,750.5506395069999
5,Prevalence,11,Indonesia,3,Both,24,15-49 years,561,Drug use disorders,3,Rate,2016,1186.76294837,1344.31320253,1038.95258585
5,Prevalence,34,Azerbaijan,1,Male,24,15-49 years,438,Prostate cancer,1,Number,2016,223.621231397,306.409673256,130.38300495
5,Prevalence,34,Azerbaijan,2,Female,24,15-49 years,438,Prostate cancer,1,Number,2016,0.0,0.0,0.0
5,Prevalence,34,Azerbaijan,3,Both,24,15-49 years,438,Prostate cancer,1,Number,2016,223.621231397,306.409673256,130.38300495
5,Prevalence,34,Azerbaijan,1,Male,24,15-49 years,438,Prostate cancer,2,Percent,2016,8.86186259678e-05,0.000121733483411,5.15811069061e-05
5,Prevalence,34,Azerbaijan,2,Female,24,15-49 years,438,Prostate cancer,2,Percent,2016,0.0,0.0,0.0
5,Prevalence,34,Azerbaijan,3,Both,24,15-49 years,438,Prostate cancer,2,Percent,2016,4.34564630663e-05,5.96431338747e-05,2.53122969348e-05
5,Prevalence,34,Azerbaijan,1,Male,24,15-49 years,438,Prostate cancer,3,Rate,2016,8.45289103164,11.5822972752,4.92848253424
5,Prevalence,34,Azerbaijan,2,Female,24,15-49 years,438,Prostate cancer,3,Rate,2016,0.0,0.0,0.0
5,Prevalence,34,Azerbaijan,3,Both,24,15-49 years,438,Prostate cancer,3,Rate,2016,4.2134428439,5.77333215195,2.45666002169
5,Prevalence,34,Azerbaijan,1,Male,24,15-49 years,468,Testicular cancer,1,Number,2016,684.174662936,924.239712438,471.675437162
5,Prevalence,34,Azerbaijan,3,Both,24,15-49 years,468,Testicular cancer,1,Number,2016,684.174662936,924.239712438,471.675437162
5,Prevalence,34,Azerbaijan,1,Male,24,15-49 years,468,Testicular cancer,2,Percent,2016,0.00027114397182,0.000367440222939,0.000186798218387
5,Prevalence,34,Azerbaijan,3,Both,24,15-49 years,468,Testicular cancer,2,Percent,2016,0.000132960114011,0.000179797969383,9.16525029243e-05
5,Prevalence,34,Azerbaijan,1,Male,24,15-49 years,468,Testicular cancer,3,Rate,2016,25.8618282186,34.9362961985,17.8293494215
5,Prevalence,34,Azerbaijan,3,Both,24,15-49 years,468,Testicular cancer,3,Rate,2016,12.891132114400001,17.4144072908,8.88724868806
5,Prevalence,114,Haiti,1,Male,24,15-49 years,468,Testicular cancer,1,Number,2016,46.5968140598,61.7827971464,35.9023014891
5,Prevalence,114,Haiti,3,Both,24,15-49 years,468,Testicular cancer,1,Number,2016,46.5968140598,61.7827971464,35.9023014891
5,Prevalence,114,Haiti,1,Male,24,15-49 years,468,Testicular cancer,2,Percent,2016,1.6885690068e-05,2.2328888404e-05,1.30091244574e-05
5,Prevalence,114,Haiti,3,Both,24,15-49 years,468,Testicular cancer,2,Percent,2016,8.25946061482e-06,1.09359375221e-05,6.36220048669e-06
5,Prevalence,114,Haiti,1,Male,24,15-49 years,468,Testicular cancer,3,Rate,2016,1.6532650929,2.19206707421,1.2738214619300001
5,Prevalence,114,Haiti,3,Both,24,15-49 years,468,Testicular cancer,3,Rate,2016,0.8150550965650001,1.08068297608,0.627990440925
5,Prevalence,191,Zambia,1,Male,24,15-49 years,438,Prostate cancer,1,Number,2016,109.80930596,169.882272075,38.6632202608
5,Prevalence,191,Zambia,2,Female,24,15-49 years,438,Prostate cancer,1,Number,2016,0.0,0.0,0.0
5,Prevalence,191,Zambia,3,Both,24,15-49 years,438,Prostate cancer,1,Number,2016,109.80930596,169.882272075,38.6632202608
5,Prevalence,191,Zambia,1,Male,24,15-49 years,438,Prostate cancer,2,Percent,2016,2.83380100157e-05,4.38093899996e-05,9.97393009723e-06
5,Prevalence,191,Zambia,2,Female,24,15-49 years,438,Prostate cancer,2,Percent,2016,0.0,0.0,0.0
5,Prevalence,191,Zambia,3,Both,24,15-49 years,438,Prostate cancer,2,Percent,2016,1.41921739316e-05,2.19489047112e-05,4.99439468037e-06
5,Prevalence,191,Zambia,1,Male,24,15-49 years,438,Prostate cancer,3,Rate,2016,2.81507390777,4.35510585674,0.9911712089899999
5,Prevalence,191,Zambia,2,Female,24,15-49 years,438,Prostate cancer,3,Rate,2016,0.0,0.0,0.0
5,Prevalence,191,Zambia,3,Both,24,15-49 years,438,Prostate cancer,3,Rate,2016,1.41287441122,2.18581032852,0.49746489229199997
5,Prevalence,191,Zambia,1,Male,24,15-49 years,468,Testicular cancer,1,Number,2016,58.0053536072,78.2872834851,44.0797020206
5,Prevalence,191,Zambia,3,Both,24,15-49 years,468,Testicular cancer,1,Number,2016,58.0053536072,78.2872834851,44.0797020206
5,Prevalence,191,Zambia,1,Male,24,15-49 years,468,Testicular cancer,2,Percent,2016,1.49693416086e-05,2.01831974086e-05,1.13838183578e-05
5,Prevalence,191,Zambia,3,Both,24,15-49 years,468,Testicular cancer,2,Percent,2016,7.49686694848e-06,1.01112650871e-05,5.70096212503e-06
5,Prevalence,191,Zambia,1,Male,24,15-49 years,468,Testicular cancer,3,Rate,2016,1.4870265868900001,2.00697461042,1.13002826068
5,Prevalence,191,Zambia,3,Both,24,15-49 years,468,Testicular cancer,3,Rate,2016,0.746332736639,1.00729258411,0.567156694915
5,Prevalence,209,Guinea-Bissau,1,Male,24,15-49 years,567,Depressive disorders,1,Number,2016,14787.3997564,16751.5398355,13077.33166
5,Prevalence,209,Guinea-Bissau,2,Female,24,15-49 years,567,Depressive disorders,1,Number,2016,23257.2661254,26088.8083166,20553.8236877
5,Prevalence,209,Guinea-Bissau,3,Both,24,15-49 years,567,Depressive disorders,1,Number,2016,38044.6658818,42635.229948,33902.2788729
5,Prevalence,209,Guinea-Bissau,1,Male,24,15-49 years,567,Depressive disorders,2,Percent,2016,0.032821030611,0.03710540803,0.0290037910972
5,Prevalence,209,Guinea-Bissau,2,Female,24,15-49 years,567,Depressive disorders,2,Percent,2016,0.0507874605392,0.0569938284146,0.0449128889189
5,Prevalence,209,Guinea-Bissau,3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2016,0.0418772594254,0.0468890755902,0.0373590316702
5,Prevalence,209,Guinea-Bissau,1,Male,24,15-49 years,567,Depressive disorders,3,Rate,2016,3239.7176757600005,3670.03398807,2865.06507085
5,Prevalence,209,Guinea-Bissau,2,Female,24,15-49 years,567,Depressive disorders,3,Rate,2016,5060.7569209,5676.89755684,4472.49065808
5,Prevalence,209,Guinea-Bissau,3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2016,4153.33864458,4654.49082175,3701.11398585
5,Prevalence,54,Slovakia,1,Male,24,15-49 years,468,Testicular cancer,1,Number,2016,1440.82131653,1841.80832661,1100.61581581
5,Prevalence,54,Slovakia,3,Both,24,15-49 years,468,Testicular cancer,1,Number,2016,1440.82131653,1841.80832661,1100.61581581
5,Prevalence,54,Slovakia,1,Male,24,15-49 years,468,Testicular cancer,2,Percent,2016,0.00110549821158,0.0014120900716,0.000843590856125
5,Prevalence,54,Slovakia,3,Both,24,15-49 years,468,Testicular cancer,2,Percent,2016,0.000554147855701,0.000708267985644,0.000422953989195
5,Prevalence,54,Slovakia,1,Male,24,15-49 years,468,Testicular cancer,3,Rate,2016,103.85694362599999,132.760795077,79.3343306524
5,Prevalence,54,Slovakia,3,Both,24,15-49 years,468,Testicular cancer,3,Rate,2016,53.0656233065,67.8340233735,40.5358135786
5,Prevalence,209,Guinea-Bissau,1,Male,24,15-49 years,561,Drug use disorders,1,Number,2016,4559.64304148,5286.22037889,3915.92377956
5,Prevalence,209,Guinea-Bissau,2,Female,24,15-49 years,561,Drug use disorders,1,Number,2016,2639.08128699,3162.29855055,2241.12447519
5,Prevalence,209,Guinea-Bissau,3,Both,24,15-49 years,561,Drug use disorders,1,Number,2016,7198.72432847,8242.2790228,6241.37514722
5,Prevalence,209,Guinea-Bissau,1,Male,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.0101201878753,0.0117363812756,0.00870106515195
5,Prevalence,209,Guinea-Bissau,2,Female,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.00576301825409,0.006902876576,0.00489348412612
5,Prevalence,209,Guinea-Bissau,3,Both,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.00792389515691,0.00907775779279,0.00687025992657
5,Prevalence,209,Guinea-Bissau,1,Male,24,15-49 years,561,Drug use disorders,3,Rate,2016,998.955624381,1158.13881288,857.92551054
5,Prevalence,209,Guinea-Bissau,2,Female,24,15-49 years,561,Drug use disorders,3,Rate,2016,574.261343356,688.11287575,487.66635499000006
5,Prevalence,209,Guinea-Bissau,3,Both,24,15-49 years,561,Drug use disorders,3,Rate,2016,785.8852023569999,899.810136096,681.371330079
5,Prevalence,11,Indonesia,1,Male,24,15-49 years,567,Depressive disorders,1,Number,2016,1701137.84744,1927325.00409,1488068.7414
5,Prevalence,11,Indonesia,2,Female,24,15-49 years,567,Depressive disorders,1,Number,2016,2361015.19283,2670071.1951,2084470.63839
5,Prevalence,11,Indonesia,3,Both,24,15-49 years,567,Depressive disorders,1,Number,2016,4062153.04028,4575066.09539,3580381.94061
5,Prevalence,11,Indonesia,1,Male,24,15-49 years,567,Depressive disorders,2,Percent,2016,0.0245523110207,0.0278326530173,0.0214528537978
5,Prevalence,11,Indonesia,2,Female,24,15-49 years,567,Depressive disorders,2,Percent,2016,0.034030267914,0.0385048723277,0.030059787156
5,Prevalence,11,Indonesia,3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2016,0.0292944729762,0.0329927631833,0.0258100979975
5,Prevalence,11,Indonesia,1,Male,24,15-49 years,567,Depressive disorders,3,Rate,2016,2391.65368366,2709.65339614,2092.09682347
5,Prevalence,11,Indonesia,2,Female,24,15-49 years,567,Depressive disorders,3,Rate,2016,3374.7238089,3816.47388839,2979.44406019
5,Prevalence,11,Indonesia,3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2016,2879.12529434,3242.6618071499997,2537.66121227
5,Prevalence,75,Austria,1,Male,24,15-49 years,567,Depressive disorders,1,Number,2016,57032.2644507,63958.5232591,50443.834864
5,Prevalence,75,Austria,2,Female,24,15-49 years,567,Depressive disorders,1,Number,2016,107669.894889,121488.716053,96068.0176794
5,Prevalence,75,Austria,3,Both,24,15-49 years,567,Depressive disorders,1,Number,2016,164702.15934,185118.305569,148179.397125
5,Prevalence,75,Austria,1,Male,24,15-49 years,567,Depressive disorders,2,Percent,2016,0.0298905192573,0.033419269696,0.0264590145066
5,Prevalence,75,Austria,2,Female,24,15-49 years,567,Depressive disorders,2,Percent,2016,0.055044482037,0.0620260039633,0.0491201448156
5,Prevalence,75,Austria,3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2016,0.0426237798053,0.0477783723569,0.038383970285
5,Prevalence,75,Austria,1,Male,24,15-49 years,567,Depressive disorders,3,Rate,2016,2806.5590943800003,3147.40045559,2482.34231722
5,Prevalence,75,Austria,2,Female,24,15-49 years,567,Depressive disorders,3,Rate,2016,5403.25425617,6096.7313357699995,4821.03122643
5,Prevalence,75,Austria,3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2016,4092.19019988,4599.44981235,3681.66561487
5,Prevalence,55,Slovenia,1,Male,24,15-49 years,561,Drug use disorders,1,Number,2016,7281.29837631,7995.70309765,6616.79156065
5,Prevalence,55,Slovenia,2,Female,24,15-49 years,561,Drug use disorders,1,Number,2016,3837.42172532,4383.03794394,3414.77966333
5,Prevalence,55,Slovenia,3,Both,24,15-49 years,561,Drug use disorders,1,Number,2016,11118.7201016,12241.7365641,10091.7000799
5,Prevalence,55,Slovenia,1,Male,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.0161095805179,0.0176914931542,0.0146444399089
5,Prevalence,55,Slovenia,2,Female,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.00881783205884,0.0100613982534,0.00785001958811
5,Prevalence,55,Slovenia,3,Both,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.0125327055872,0.013765918384,0.011374214548
5,Prevalence,55,Slovenia,1,Male,24,15-49 years,561,Drug use disorders,3,Rate,2016,1519.39988737,1668.4758346899998,1380.73621385
5,Prevalence,55,Slovenia,2,Female,24,15-49 years,561,Drug use disorders,3,Rate,2016,862.154069281,984.737740512,767.1990188130001
5,Prevalence,55,Slovenia,3,Both,24,15-49 years,561,Drug use disorders,3,Rate,2016,1202.90943522,1324.40607208,1091.7984383599999
5,Prevalence,55,Slovenia,1,Male,24,15-49 years,567,Depressive disorders,1,Number,2016,13643.6810185,15249.0450393,12175.4613387
5,Prevalence,55,Slovenia,2,Female,24,15-49 years,567,Depressive disorders,1,Number,2016,16185.6080528,18101.8536619,14532.2585943
5,Prevalence,55,Slovenia,3,Both,24,15-49 years,567,Depressive disorders,1,Number,2016,29829.2890713,33201.2584977,26974.4713475
5,Prevalence,55,Slovenia,1,Male,24,15-49 years,567,Depressive disorders,2,Percent,2016,0.0301862653908,0.0337834190623,0.0269609867513
5,Prevalence,55,Slovenia,2,Female,24,15-49 years,567,Depressive disorders,2,Percent,2016,0.0371919046198,0.041601373594,0.0333757783033
5,Prevalence,55,Slovenia,3,Both,24,15-49 years,567,Depressive disorders,2,Percent,2016,0.0336227607497,0.0374128017271,0.0304135526713
5,Prevalence,55,Slovenia,1,Male,24,15-49 years,567,Depressive disorders,3,Rate,2016,2847.04819545,3182.04200924,2540.67250519
5,Prevalence,55,Slovenia,2,Female,24,15-49 years,567,Depressive disorders,3,Rate,2016,3636.4227977499995,4066.94596353,3264.96454645
5,Prevalence,55,Slovenia,3,Both,24,15-49 years,567,Depressive disorders,3,Rate,2016,3227.1640028499996,3591.96982592,2918.30766467
5,Prevalence,76,Belgium,1,Male,24,15-49 years,561,Drug use disorders,1,Number,2016,44422.992116,49131.8981096,40239.8525051
5,Prevalence,76,Belgium,2,Female,24,15-49 years,561,Drug use disorders,1,Number,2016,25315.7347186,28516.6007329,22477.6505325
5,Prevalence,76,Belgium,3,Both,24,15-49 years,561,Drug use disorders,1,Number,2016,69738.7268346,76961.018332,63618.3203959
5,Prevalence,76,Belgium,1,Male,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.0187708260665,0.0207387065948,0.0169917374514
5,Prevalence,76,Belgium,2,Female,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.0103177332481,0.0116085100327,0.00916229213231
5,Prevalence,76,Belgium,3,Both,24,15-49 years,561,Drug use disorders,2,Percent,2016,0.0144679293818,0.0159434965133,0.0131931064934
5,Prevalence,76,Belgium,1,Male,24,15-49 years,561,Drug use disorders,3,Rate,2016,1726.0616509200001,1909.02686029,1563.52516883
5,Prevalence,76,Belgium,2,Female,24,15-49 years,561,Drug use disorders,3,Rate,2016,1007.2926795999999,1134.65255837,894.3675973759999
